Herstellercode=052;
Geraete ID=02080;
Klassifizierungscode=9;
Rn=01;
Rf=01;
Beginn=15.02.2016 13:32:06;
Ende=16.02.2016 23:59:32;
Hardwareversion=0.0.2016;
Exportbeginn=16.02.2016 00:00:00;
Exportende=16.02.2016 23:59:59;
Exportformat=Fahrzeugeinzeldaten V1.0;

Messung Nr.=121;
Mess Beginn=15.02.2016 13:32:06;
Mess Ende=16.02.2016 23:59:32;
GPS long=8,795198;
GPS lat=51,772411;
GPS Uhrzeit=16.02.2016 20:00:00;
GPS Qualitaet=1;
GPS Satelliten=10;
GPS HDOP=0,9;
Softwareversion=1.92.26.11.2015;


Verkehrsdaten:
Datum	Uhrzeit	V	L	Zeit	FS	Code	Schall	AZ	Sta;
16.02.2016	14:43:29	71	42	65535	1	7	0	2	0;
16.02.2016	14:43:39	87	50	65535	1	7	0	2	0;
16.02.2016	14:43:42	63	47	65535	2	7	0	2	0;
16.02.2016	14:43:44	65	50	65535	2	7	0	2	0;
16.02.2016	14:43:45	66	56	65535	2	11	0	2	0;
16.02.2016	14:43:48	80	74	65535	1	2	0	3	0;
16.02.2016	14:43:55	69	52	65535	1	11	0	2	0;
16.02.2016	14:43:56	69	36	65535	1	7	0	2	0;
16.02.2016	14:44:04	66	39	65535	2	7	0	2	0;
16.02.2016	14:44:05	68	40	65535	2	7	0	2	0;
16.02.2016	14:44:09	77	42	65535	2	7	0	2	0;
16.02.2016	14:44:14	80	70	65535	1	2	0	3	0;
16.02.2016	14:44:18	66	40	65535	2	7	0	2	0;
16.02.2016	14:44:19	65	46	65535	2	7	0	2	0;
16.02.2016	14:44:22	70	48	65535	1	7	0	2	0;
16.02.2016	14:44:25	69	41	65535	1	7	0	2	0;
16.02.2016	14:44:27	67	44	65535	1	7	0	2	0;
16.02.2016	14:44:29	68	50	65535	1	7	0	2	0;
16.02.2016	14:44:35	74	46	65535	1	7	0	2	0;
16.02.2016	14:44:40	66	46	65535	1	7	0	2	0;
16.02.2016	14:44:42	66	43	65535	1	7	0	2	0;
16.02.2016	14:44:44	72	51	65535	2	7	0	2	0;
16.02.2016	14:44:46	65	82	65535	1	3	0	2	0;
16.02.2016	14:44:49	60	49	65535	2	7	0	2	0;
16.02.2016	14:44:53	72	51	65535	2	7	0	2	0;
16.02.2016	14:45:09	76	51	65535	2	7	0	2	0;
16.02.2016	14:45:13	72	49	65535	1	7	0	2	0;
16.02.2016	14:45:17	78	45	65535	2	7	0	2	0;
16.02.2016	14:45:18	78	59	65535	2	11	0	2	0;
16.02.2016	14:45:25	76	49	65535	2	7	0	2	0;
16.02.2016	14:45:27	74	44	65535	2	7	0	2	0;
16.02.2016	14:45:29	75	44	65535	2	7	0	2	0;
16.02.2016	14:45:30	78	50	65535	2	7	0	2	0;
16.02.2016	14:45:45	71	43	65535	1	7	0	2	0;
16.02.2016	14:45:50	64	101	65535	1	2	0	3	0;
16.02.2016	14:45:56	60	40	65535	2	7	0	2	0;
16.02.2016	14:45:57	59	45	65535	2	7	0	2	0;
16.02.2016	14:46:13	82	39	65535	1	7	0	2	0;
16.02.2016	14:46:14	79	44	65535	1	7	0	2	0;
16.02.2016	14:46:15	62	50	65535	2	7	0	2	0;
16.02.2016	14:46:18	63	40	65535	2	7	0	2	0;
16.02.2016	14:46:22	76	42	65535	1	7	0	2	0;
16.02.2016	14:46:38	66	44	65535	2	7	0	2	0;
16.02.2016	14:46:38	65	39	65535	1	7	0	2	0;
16.02.2016	14:46:40	63	41	65535	2	7	0	2	0;
16.02.2016	14:46:42	60	50	65535	2	7	0	2	0;
16.02.2016	14:46:45	67	44	65535	1	7	0	2	0;
16.02.2016	14:46:51	69	61	65535	1	11	0	2	0;
16.02.2016	14:46:52	69	36	65535	1	7	0	2	0;
16.02.2016	14:47:10	81	43	65535	1	7	0	2	0;
16.02.2016	14:47:17	81	49	65535	1	7	0	2	0;
16.02.2016	14:47:25	72	40	65535	1	7	0	2	0;
16.02.2016	14:47:32	77	65	65535	2	3	0	2	0;
16.02.2016	14:47:34	79	49	65535	2	7	0	2	0;
16.02.2016	14:47:36	74	45	65535	1	7	0	2	0;
16.02.2016	14:47:40	79	51	65535	1	7	0	2	0;
16.02.2016	14:47:45	88	51	65535	2	7	0	2	0;
16.02.2016	14:48:12	82	50	65535	2	7	0	2	0;
16.02.2016	14:48:20	60	47	65535	2	7	0	2	0;
16.02.2016	14:48:23	72	47	65535	2	7	0	2	0;
16.02.2016	14:48:40	72	45	65535	1	7	0	2	0;
16.02.2016	14:48:44	70	42	65535	1	7	0	2	0;
16.02.2016	14:48:44	71	46	65535	2	250	0	0	0;
16.02.2016	14:49:08	77	47	65535	2	7	0	2	0;
16.02.2016	14:49:24	63	41	65535	2	7	0	2	0;
16.02.2016	14:49:25	64	42	65535	2	7	0	2	0;
16.02.2016	14:49:48	69	50	65535	1	7	0	2	0;
16.02.2016	14:49:52	63	38	65535	1	7	0	2	0;
16.02.2016	14:49:58	65	43	65535	1	7	0	2	0;
16.02.2016	14:50:12	60	93	65535	2	3	0	2	0;
16.02.2016	14:50:13	76	36	65535	1	7	0	2	0;
16.02.2016	14:50:14	56	40	65535	2	7	0	2	0;
16.02.2016	14:50:16	59	48	65535	2	7	0	2	0;
16.02.2016	14:50:19	59	47	65535	2	7	0	2	0;
16.02.2016	14:50:24	67	47	65535	2	7	0	2	0;
16.02.2016	14:50:26	58	39	65535	1	7	0	2	0;
16.02.2016	14:50:29	64	56	65535	2	11	0	2	0;
16.02.2016	14:50:30	70	37	65535	1	7	0	2	0;
16.02.2016	14:50:33	64	47	65535	2	7	0	2	0;
16.02.2016	14:50:33	82	49	65535	1	7	0	2	0;
16.02.2016	14:50:35	84	44	65535	1	7	0	2	0;
16.02.2016	14:50:35	63	50	65535	2	250	0	0	0;
16.02.2016	14:50:39	74	50	65535	1	11	0	2	0;
16.02.2016	14:50:51	70	38	65535	1	7	0	2	0;
16.02.2016	14:50:53	67	37	65535	1	7	0	2	0;
16.02.2016	14:50:55	75	43	65535	2	7	0	2	0;
16.02.2016	14:50:58	73	46	65535	2	7	0	2	0;
16.02.2016	14:51:20	79	40	65535	1	7	0	2	0;
16.02.2016	14:51:24	50	92	65535	2	3	0	2	0;
16.02.2016	14:51:29	56	43	65535	2	7	0	2	0;
16.02.2016	14:51:31	67	92	65535	1	2	0	3	0;
16.02.2016	14:51:33	64	50	65535	1	11	0	2	0;
16.02.2016	14:51:43	91	46	65535	1	7	0	2	0;
16.02.2016	14:51:48	73	41	65535	2	7	0	2	0;
16.02.2016	14:52:09	65	44	65535	2	7	0	2	0;
16.02.2016	14:52:11	69	48	65535	2	7	0	2	0;
16.02.2016	14:52:14	76	46	65535	2	7	0	2	0;
16.02.2016	14:52:19	78	50	65535	2	7	0	2	0;
16.02.2016	14:52:21	75	48	65535	2	7	0	2	0;
16.02.2016	14:52:27	81	49	65535	2	7	0	2	0;
16.02.2016	14:52:28	67	35	65535	1	7	0	2	0;
16.02.2016	14:52:31	90	47	65535	2	7	0	2	0;
16.02.2016	14:52:49	72	42	65535	2	7	0	2	0;
16.02.2016	14:52:50	72	44	65535	2	7	0	2	0;
16.02.2016	14:53:10	63	41	65535	2	7	0	2	0;
16.02.2016	14:53:11	64	39	65535	2	7	0	2	0;
16.02.2016	14:53:18	70	40	65535	2	7	0	2	0;
16.02.2016	14:53:43	72	44	65535	2	7	0	2	0;
16.02.2016	14:53:55	66	53	65535	2	11	0	2	0;
16.02.2016	14:54:07	85	44	65535	1	7	0	2	0;
16.02.2016	14:54:18	77	41	65535	1	7	0	2	0;
16.02.2016	14:54:22	72	40	65535	1	7	0	2	0;
16.02.2016	14:54:33	75	50	65535	2	7	0	2	0;
16.02.2016	14:54:53	63	48	65535	2	7	0	2	0;
16.02.2016	14:54:54	66	45	65535	1	7	0	2	0;
16.02.2016	14:54:56	69	43	65535	2	7	0	2	0;
16.02.2016	14:54:59	57	43	65535	1	7	0	2	0;
16.02.2016	14:55:03	69	49	65535	2	7	0	2	0;
16.02.2016	14:55:05	71	46	65535	2	7	0	2	0;
16.02.2016	14:55:07	66	41	65535	1	7	0	2	0;
16.02.2016	14:55:30	77	53	65535	2	11	0	2	0;
16.02.2016	14:55:35	73	47	65535	2	7	0	2	0;
16.02.2016	14:55:42	78	58	65535	2	11	0	2	0;
16.02.2016	14:55:54	58	46	65535	2	7	0	2	0;
16.02.2016	14:55:54	64	45	65535	1	7	0	2	0;
16.02.2016	14:55:58	73	43	65535	2	7	0	2	0;
16.02.2016	14:56:02	62	41	65535	1	7	0	2	0;
16.02.2016	14:56:08	92	42	65535	2	7	0	2	0;
16.02.2016	14:56:28	58	48	65535	2	7	0	2	0;
16.02.2016	14:56:31	69	41	65535	1	7	0	2	0;
16.02.2016	14:57:00	71	46	65535	2	7	0	2	0;
16.02.2016	14:57:06	70	44	65535	2	7	0	2	0;
16.02.2016	14:57:15	72	39	65535	1	7	0	2	0;
16.02.2016	14:57:17	77	46	65535	2	7	0	2	0;
16.02.2016	14:57:22	79	49	65535	2	7	0	2	0;
16.02.2016	14:57:24	78	46	65535	2	7	0	2	0;
16.02.2016	14:57:26	65	43	65535	1	7	0	2	0;
16.02.2016	14:57:38	72	50	65535	2	7	0	2	0;
16.02.2016	14:57:40	71	43	65535	2	7	0	2	0;
16.02.2016	14:57:46	59	104	65535	1	3	0	2	0;
16.02.2016	14:57:49	68	48	65535	2	7	0	2	0;
16.02.2016	14:58:14	74	39	65535	2	7	0	2	0;
16.02.2016	14:58:27	62	50	65535	2	7	0	2	0;
16.02.2016	14:58:37	66	44	65535	1	7	0	2	0;
16.02.2016	14:58:46	74	54	65535	1	11	0	2	0;
16.02.2016	14:58:48	68	47	65535	1	7	0	2	0;
16.02.2016	14:59:02	64	46	65535	2	7	0	2	0;
16.02.2016	14:59:04	63	39	65535	2	7	0	2	0;
16.02.2016	14:59:05	72	40	65535	1	7	0	2	0;
16.02.2016	14:59:06	62	46	65535	2	7	0	2	0;
16.02.2016	14:59:09	67	49	65535	2	7	0	2	0;
16.02.2016	14:59:13	71	39	65535	1	7	0	2	0;
16.02.2016	14:59:17	72	41	65535	2	7	0	2	0;
16.02.2016	14:59:25	70	47	65535	2	7	0	2	0;
16.02.2016	14:59:34	76	39	65535	1	7	0	2	0;
16.02.2016	14:59:38	77	48	65535	2	7	0	2	0;
16.02.2016	14:59:38	70	48	65535	1	7	0	2	0;
16.02.2016	14:59:43	75	63	65535	1	11	0	2	0;
16.02.2016	14:59:55	73	41	65535	2	7	0	2	0;
16.02.2016	15:00:00	75	41	65535	1	7	0	2	0;
16.02.2016	15:00:02	79	50	65535	1	7	0	2	0;
16.02.2016	15:00:06	71	43	65535	1	7	0	2	0;
16.02.2016	15:00:25	70	50	65535	2	7	0	2	0;
16.02.2016	15:00:31	73	43	65535	1	7	0	2	0;
16.02.2016	15:00:42	77	44	65535	1	7	0	2	0;
16.02.2016	15:01:08	70	42	65535	1	7	0	2	0;
16.02.2016	15:01:17	64	39	65535	2	7	0	2	0;
16.02.2016	15:01:23	75	49	65535	2	7	0	2	0;
16.02.2016	15:01:33	72	45	65535	2	7	0	2	0;
16.02.2016	15:01:34	70	37	65535	1	7	0	2	0;
16.02.2016	15:01:35	74	41	65535	2	7	0	2	0;
16.02.2016	15:01:37	63	48	65535	2	7	0	2	0;
16.02.2016	15:01:38	57	45	65535	2	7	0	2	0;
16.02.2016	15:01:51	69	41	65535	2	7	0	2	0;
16.02.2016	15:01:56	68	52	65535	2	7	0	2	0;
16.02.2016	15:02:08	77	58	65535	1	11	0	2	0;
16.02.2016	15:02:33	63	39	65535	2	7	0	2	0;
16.02.2016	15:02:39	73	45	65535	1	7	0	2	0;
16.02.2016	15:02:40	72	47	65535	2	7	0	2	0;
16.02.2016	15:02:42	70	48	65535	2	7	0	2	0;
16.02.2016	15:02:52	84	47	65535	2	7	0	2	0;
16.02.2016	15:02:58	68	41	65535	1	7	0	2	0;
16.02.2016	15:03:06	74	48	65535	2	7	0	2	0;
16.02.2016	15:03:08	75	41	65535	1	7	0	2	0;
16.02.2016	15:03:14	67	44	65535	2	7	0	2	0;
16.02.2016	15:03:16	67	42	65535	2	7	0	2	0;
16.02.2016	15:03:23	94	50	65535	1	7	0	2	0;
16.02.2016	15:03:29	68	52	65535	2	7	0	2	0;
16.02.2016	15:03:30	70	39	65535	1	7	0	2	0;
16.02.2016	15:03:31	65	48	65535	2	250	0	0	0;
16.02.2016	15:03:45	78	46	65535	1	7	0	2	0;
16.02.2016	15:03:45	62	44	65535	2	7	0	2	0;
16.02.2016	15:03:51	76	40	65535	1	7	0	2	0;
16.02.2016	15:04:03	73	44	65535	2	7	0	2	0;
16.02.2016	15:04:08	60	40	65535	2	7	0	2	0;
16.02.2016	15:04:23	84	41	65535	2	7	0	2	0;
16.02.2016	15:04:41	64	94	65535	1	3	0	2	0;
16.02.2016	15:05:03	79	44	65535	1	7	0	2	0;
16.02.2016	15:05:05	67	48	65535	2	7	0	2	0;
16.02.2016	15:05:06	65	51	65535	2	7	0	2	0;
16.02.2016	15:05:08	66	50	65535	2	7	0	2	0;
16.02.2016	15:05:10	62	47	65535	2	7	0	2	0;
16.02.2016	15:05:22	76	50	65535	2	7	0	2	0;
16.02.2016	15:05:23	73	46	65535	2	7	0	2	0;
16.02.2016	15:05:25	77	50	65535	1	11	0	2	0;
16.02.2016	15:05:25	74	34	65535	2	250	0	0	0;
16.02.2016	15:05:28	78	43	65535	1	7	0	2	0;
16.02.2016	15:05:38	64	137	65535	2	9	0	5	0;
16.02.2016	15:05:39	61	44	65535	2	7	0	2	0;
16.02.2016	15:05:44	84	41	65535	1	7	0	2	0;
16.02.2016	15:05:51	63	39	65535	1	7	0	2	0;
16.02.2016	15:05:53	67	41	65535	2	7	0	2	0;
16.02.2016	15:05:57	63	47	65535	2	7	0	2	0;
16.02.2016	15:05:59	63	54	65535	2	7	0	2	0;
16.02.2016	15:06:10	63	48	65535	1	7	0	2	0;
16.02.2016	15:06:15	82	44	65535	2	7	0	2	0;
16.02.2016	15:06:20	79	49	65535	2	7	0	2	0;
16.02.2016	15:06:23	71	45	65535	2	7	0	2	0;
16.02.2016	15:06:25	57	38	65535	1	7	0	2	0;
16.02.2016	15:06:41	68	45	65535	1	7	0	2	0;
16.02.2016	15:06:57	71	43	65535	2	7	0	2	0;
16.02.2016	15:07:01	76	44	65535	2	7	0	2	0;
16.02.2016	15:07:23	69	46	65535	1	7	0	2	0;
16.02.2016	15:07:26	70	56	65535	2	11	0	2	0;
16.02.2016	15:07:27	69	50	65535	2	7	0	2	0;
16.02.2016	15:07:30	78	48	65535	2	7	0	2	0;
16.02.2016	15:07:36	86	49	65535	1	7	0	2	0;
16.02.2016	15:07:50	67	45	65535	2	7	0	2	0;
16.02.2016	15:07:51	71	50	65535	2	7	0	2	0;
16.02.2016	15:07:53	68	43	65535	2	7	0	2	0;
16.02.2016	15:07:54	70	52	65535	2	7	0	2	0;
16.02.2016	15:07:57	81	45	65535	1	7	0	2	0;
16.02.2016	15:07:59	71	43	65535	2	7	0	2	0;
16.02.2016	15:08:02	83	46	65535	2	7	0	2	0;
16.02.2016	15:08:25	69	45	65535	1	7	0	2	0;
16.02.2016	15:08:29	66	44	65535	1	7	0	2	0;
16.02.2016	15:08:54	75	43	65535	2	7	0	2	0;
16.02.2016	15:08:58	73	44	65535	2	7	0	2	0;
16.02.2016	15:09:10	69	39	65535	1	7	0	2	0;
16.02.2016	15:09:12	69	42	65535	2	7	0	2	0;
16.02.2016	15:09:13	73	63	65535	1	11	0	2	0;
16.02.2016	15:09:14	62	43	65535	2	7	0	2	0;
16.02.2016	15:09:20	65	44	65535	2	7	0	2	0;
16.02.2016	15:09:27	74	56	65535	1	11	0	2	0;
16.02.2016	15:09:34	75	55	65535	2	11	0	2	0;
16.02.2016	15:09:37	75	46	65535	2	7	0	2	0;
16.02.2016	15:09:43	74	40	65535	2	7	0	2	0;
16.02.2016	15:10:08	83	50	65535	1	7	0	2	0;
16.02.2016	15:10:16	74	38	65535	1	7	0	2	0;
16.02.2016	15:10:30	76	45	65535	2	7	0	2	0;
16.02.2016	15:10:35	76	42	65535	1	7	0	2	0;
16.02.2016	15:10:37	71	41	65535	1	7	0	2	0;
16.02.2016	15:10:46	64	38	65535	1	7	0	2	0;
16.02.2016	15:10:49	70	44	65535	1	7	0	2	0;
16.02.2016	15:10:51	64	51	65535	2	7	0	2	0;
16.02.2016	15:10:53	63	44	65535	2	7	0	2	0;
16.02.2016	15:10:54	67	46	65535	2	7	0	2	0;
16.02.2016	15:11:08	77	44	65535	1	7	0	2	0;
16.02.2016	15:11:24	57	50	65535	2	7	0	2	0;
16.02.2016	15:11:52	62	50	65535	2	7	0	2	0;
16.02.2016	15:12:06	76	45	65535	1	7	0	2	0;
16.02.2016	15:12:12	83	41	65535	2	7	0	2	0;
16.02.2016	15:12:17	110	43	65535	2	7	0	2	0;
16.02.2016	15:12:19	112	50	65535	2	7	0	2	0;
16.02.2016	15:12:23	78	41	65535	2	7	0	2	0;
16.02.2016	15:12:24	62	44	65535	1	7	0	2	0;
16.02.2016	15:12:33	77	46	65535	2	7	0	2	0;
16.02.2016	15:12:35	67	38	65535	1	7	0	2	0;
16.02.2016	15:12:46	67	48	65535	2	7	0	2	0;
16.02.2016	15:12:53	70	131	65535	2	5	0	2	0;
16.02.2016	15:12:57	78	56	65535	2	11	0	2	0;
16.02.2016	15:13:13	71	44	65535	2	7	0	2	0;
16.02.2016	15:13:28	68	46	65535	2	7	0	2	0;
16.02.2016	15:13:31	63	48	65535	2	7	0	2	0;
16.02.2016	15:13:45	51	84	65535	2	2	0	3	0;
16.02.2016	15:13:50	78	46	65535	2	7	0	2	0;
16.02.2016	15:13:58	69	43	65535	1	7	0	2	0;
16.02.2016	15:13:59	66	41	65535	1	7	0	2	0;
16.02.2016	15:14:03	80	44	65535	1	7	0	2	0;
16.02.2016	15:14:07	58	44	65535	2	7	0	2	0;
16.02.2016	15:14:13	61	49	65535	2	7	0	2	0;
16.02.2016	15:14:15	65	51	65535	2	7	0	2	0;
16.02.2016	15:14:16	62	55	65535	2	11	0	2	0;
16.02.2016	15:14:18	75	92	65535	1	2	0	3	0;
16.02.2016	15:14:23	79	49	65535	1	7	0	2	0;
16.02.2016	15:14:27	77	84	65535	1	2	0	3	0;
16.02.2016	15:14:30	72	92	65535	1	3	0	2	0;
16.02.2016	15:14:40	76	47	65535	1	7	0	2	0;
16.02.2016	15:14:46	79	40	65535	2	7	0	2	0;
16.02.2016	15:14:53	83	41	65535	1	7	0	2	0;
16.02.2016	15:15:01	68	41	65535	1	7	0	2	0;
16.02.2016	15:15:17	72	40	65535	2	7	0	2	0;
16.02.2016	15:15:22	62	46	65535	1	7	0	2	0;
16.02.2016	15:15:29	67	40	65535	2	7	0	2	0;
16.02.2016	15:15:40	81	45	65535	1	7	0	2	0;
16.02.2016	15:15:51	55	76	65535	2	2	0	3	0;
16.02.2016	15:15:54	60	48	65535	2	7	0	2	0;
16.02.2016	15:15:58	63	58	65535	2	11	0	2	0;
16.02.2016	15:16:01	67	36	65535	2	7	0	2	0;
16.02.2016	15:16:02	67	57	65535	2	11	0	2	0;
16.02.2016	15:16:14	69	40	65535	2	7	0	2	0;
16.02.2016	15:16:16	65	41	65535	2	7	0	2	0;
16.02.2016	15:16:18	69	57	65535	2	11	0	2	0;
16.02.2016	15:16:19	69	41	65535	2	7	0	2	0;
16.02.2016	15:16:20	76	40	65535	1	7	0	2	0;
16.02.2016	15:16:30	71	43	65535	1	7	0	2	0;
16.02.2016	15:16:34	69	45	65535	2	7	0	2	0;
16.02.2016	15:16:35	76	39	65535	1	7	0	2	0;
16.02.2016	15:16:42	62	37	65535	2	7	0	2	0;
16.02.2016	15:16:44	66	43	65535	2	7	0	2	0;
16.02.2016	15:17:01	77	44	65535	2	7	0	2	0;
16.02.2016	15:17:07	69	37	65535	2	7	0	2	0;
16.02.2016	15:17:25	75	38	65535	1	7	0	2	0;
16.02.2016	15:17:28	70	44	65535	1	7	0	2	0;
16.02.2016	15:17:34	68	42	65535	2	7	0	2	0;
16.02.2016	15:17:36	73	43	65535	2	7	0	2	0;
16.02.2016	15:17:44	66	44	65535	2	7	0	2	0;
16.02.2016	15:17:46	68	53	65535	2	11	0	2	0;
16.02.2016	15:17:49	72	42	65535	1	7	0	2	0;
16.02.2016	15:17:56	69	51	65535	1	11	0	2	0;
16.02.2016	15:18:02	59	41	65535	1	7	0	2	0;
16.02.2016	15:18:07	64	45	65535	2	7	0	2	0;
16.02.2016	15:18:11	73	42	65535	2	7	0	2	0;
16.02.2016	15:18:12	73	41	65535	2	7	0	2	0;
16.02.2016	15:18:15	75	40	65535	2	250	0	0	0;
16.02.2016	15:18:16	46	82	65535	1	2	0	3	0;
16.02.2016	15:18:18	49	45	65535	1	7	0	2	0;
16.02.2016	15:18:23	69	57	65535	2	11	0	2	0;
16.02.2016	15:18:29	67	38	65535	2	7	0	2	0;
16.02.2016	15:18:43	66	44	65535	1	7	0	2	0;
16.02.2016	15:18:45	68	39	65535	1	7	0	2	0;
16.02.2016	15:18:49	68	43	65535	2	7	0	2	0;
16.02.2016	15:18:50	65	46	65535	2	7	0	2	0;
16.02.2016	15:18:54	57	44	65535	2	7	0	2	0;
16.02.2016	15:18:57	58	41	65535	2	7	0	2	0;
16.02.2016	15:18:59	67	42	65535	1	7	0	2	0;
16.02.2016	15:19:02	59	42	65535	2	7	0	2	0;
16.02.2016	15:19:21	58	50	65535	2	7	0	2	0;
16.02.2016	15:19:22	63	45	65535	2	7	0	2	0;
16.02.2016	15:19:31	70	47	65535	2	7	0	2	0;
16.02.2016	15:19:33	70	45	65535	2	7	0	2	0;
16.02.2016	15:19:35	67	49	65535	2	7	0	2	0;
16.02.2016	15:19:45	64	85	65535	1	3	0	2	0;
16.02.2016	15:19:48	77	41	65535	1	7	0	2	0;
16.02.2016	15:19:53	81	43	65535	1	7	0	2	0;
16.02.2016	15:19:55	58	45	65535	2	7	0	2	0;
16.02.2016	15:20:09	74	42	65535	2	7	0	2	0;
16.02.2016	15:20:15	65	51	65535	2	7	0	2	0;
16.02.2016	15:20:21	71	46	65535	1	7	0	2	0;
16.02.2016	15:20:36	68	42	65535	2	7	0	2	0;
16.02.2016	15:20:38	72	45	65535	2	7	0	2	0;
16.02.2016	15:20:40	85	44	65535	1	7	0	2	0;
16.02.2016	15:20:50	75	41	65535	1	7	0	2	0;
16.02.2016	15:20:57	35	110	65535	2	3	0	3	0;
16.02.2016	15:20:59	45	44	65535	2	7	0	2	0;
16.02.2016	15:21:01	46	41	65535	2	7	0	2	0;
16.02.2016	15:21:09	64	47	65535	2	7	0	2	0;
16.02.2016	15:21:12	68	45	65535	2	7	0	2	0;
16.02.2016	15:21:13	65	42	65535	2	7	0	2	0;
16.02.2016	15:21:14	74	50	65535	1	7	0	2	0;
16.02.2016	15:21:19	72	47	65535	1	7	0	2	0;
16.02.2016	15:21:29	78	48	65535	1	7	0	2	0;
16.02.2016	15:21:41	84	34	65535	2	7	0	2	0;
16.02.2016	15:21:43	69	49	65535	1	7	0	2	0;
16.02.2016	15:22:05	68	44	65535	2	7	0	2	0;
16.02.2016	15:22:31	69	39	65535	2	7	0	2	0;
16.02.2016	15:22:33	70	47	65535	2	7	0	2	0;
16.02.2016	15:22:35	68	50	65535	2	7	0	2	0;
16.02.2016	15:22:38	68	42	65535	2	7	0	2	0;
16.02.2016	15:22:51	64	73	65535	2	3	0	2	0;
16.02.2016	15:23:08	78	48	65535	2	7	0	2	0;
16.02.2016	15:23:14	61	42	65535	2	7	0	2	0;
16.02.2016	15:23:24	79	44	65535	1	7	0	2	0;
16.02.2016	15:23:27	72	37	65535	2	7	0	2	0;
16.02.2016	15:23:33	82	50	65535	2	7	0	2	0;
16.02.2016	15:23:42	83	47	65535	2	7	0	2	0;
16.02.2016	15:23:47	69	43	65535	2	7	0	2	0;
16.02.2016	15:23:48	68	47	65535	1	7	0	2	0;
16.02.2016	15:23:49	71	59	65535	1	11	0	2	0;
16.02.2016	15:23:53	67	40	65535	1	7	0	2	0;
16.02.2016	15:23:55	68	37	65535	1	7	0	2	0;
16.02.2016	15:23:57	68	45	65535	2	7	0	2	0;
16.02.2016	15:24:07	74	42	65535	2	7	0	2	0;
16.02.2016	15:24:16	64	40	65535	2	250	0	0	0;
16.02.2016	15:24:16	76	42	65535	1	7	0	2	0;
16.02.2016	15:24:37	67	43	65535	1	7	0	2	0;
16.02.2016	15:24:54	68	44	65535	2	7	0	2	0;
16.02.2016	15:25:06	63	72	65535	2	3	0	2	0;
16.02.2016	15:25:08	64	49	65535	2	7	0	2	0;
16.02.2016	15:25:11	63	43	65535	2	7	0	2	0;
16.02.2016	15:25:12	65	44	65535	2	7	0	2	0;
16.02.2016	15:25:14	72	44	65535	1	7	0	2	0;
16.02.2016	15:25:18	57	43	65535	2	7	0	2	0;
16.02.2016	15:25:19	58	56	65535	2	11	0	2	0;
16.02.2016	15:25:20	60	46	65535	2	7	0	2	0;
16.02.2016	15:25:23	71	46	65535	2	7	0	2	0;
16.02.2016	15:26:12	79	46	65535	2	7	0	2	0;
16.02.2016	15:26:39	76	47	65535	2	7	0	2	0;
16.02.2016	15:26:44	70	44	65535	2	7	0	2	0;
16.02.2016	15:26:50	71	36	65535	1	7	0	2	0;
16.02.2016	15:26:53	64	40	65535	2	7	0	2	0;
16.02.2016	15:27:01	73	48	65535	2	7	0	2	0;
16.02.2016	15:27:02	72	46	65535	1	7	0	2	0;
16.02.2016	15:27:27	80	50	65535	2	7	0	2	0;
16.02.2016	15:27:31	72	53	65535	2	11	0	2	0;
16.02.2016	15:27:33	69	41	65535	2	7	0	2	0;
16.02.2016	15:27:47	73	46	65535	1	7	0	2	0;
16.02.2016	15:27:48	67	51	65535	2	7	0	2	0;
16.02.2016	15:27:51	70	40	65535	1	7	0	2	0;
16.02.2016	15:27:52	62	40	65535	2	7	0	2	0;
16.02.2016	15:27:56	65	42	65535	1	7	0	2	0;
16.02.2016	15:27:57	67	41	65535	2	250	0	0	0;
16.02.2016	15:28:03	76	39	65535	2	7	0	2	0;
16.02.2016	15:28:06	65	45	65535	2	7	0	2	0;
16.02.2016	15:28:09	84	39	65535	1	7	0	2	0;
16.02.2016	15:28:11	70	47	65535	2	7	0	2	0;
16.02.2016	15:28:17	67	46	65535	1	7	0	2	0;
16.02.2016	15:28:27	66	40	65535	2	7	0	2	0;
16.02.2016	15:28:31	63	46	65535	2	7	0	2	0;
16.02.2016	15:28:32	61	45	65535	1	7	0	2	0;
16.02.2016	15:29:01	69	43	65535	2	7	0	2	0;
16.02.2016	15:29:02	67	44	65535	2	7	0	2	0;
16.02.2016	15:29:04	72	45	65535	2	7	0	2	0;
16.02.2016	15:29:19	88	37	65535	1	7	0	2	0;
16.02.2016	15:29:20	75	46	65535	2	7	0	2	0;
16.02.2016	15:29:25	87	44	65535	1	7	0	2	0;
16.02.2016	15:29:27	74	47	65535	2	7	0	2	0;
16.02.2016	15:29:40	58	46	65535	2	7	0	2	0;
16.02.2016	15:29:41	57	45	65535	2	7	0	2	0;
16.02.2016	15:29:45	72	50	65535	2	7	0	2	0;
16.02.2016	15:30:00	61	45	65535	1	7	0	2	0;
16.02.2016	15:30:05	91	59	65535	1	11	0	2	0;
16.02.2016	15:30:07	85	40	65535	1	7	0	2	0;
16.02.2016	15:30:32	73	49	65535	2	7	0	2	0;
16.02.2016	15:30:46	62	54	65535	1	11	0	2	0;
16.02.2016	15:30:54	67	40	65535	1	7	0	2	0;
16.02.2016	15:30:59	69	64	65535	1	11	0	2	0;
16.02.2016	15:31:11	67	49	65535	2	7	0	2	0;
16.02.2016	15:31:22	56	50	65535	2	7	0	2	0;
